pmid,title,abstract,journal,year
36482412,Consistency of efficacy results across various clinical measures and statistical methods in the lecanemab phase 2 trial of early Alzheimer's disease.,"BACKGROUND: Lecanemab (BAN2401) is a humanized IgG1 monoclonal antibody that preferentially targets soluble aggregated Aβ species (protofibrils) with activity at insoluble fibrils and slowed clinical decline in an 18-month phase 2 proof-of-concept study (Study 201; ClinicalTrials.gov NCT01767311) in 856 subjects with early Alzheimer's disease (AD). In this trial, subjects were randomized to five lecanemab dose regimens or placebo. The primary efficacy endpoint was change from baseline in the Alzheimer's Disease Composite Score (ADCOMS) at 12 months with Bayesian analyses. The key secondary endpoints were ADCOMS at 18 months and Clinical Dementia Rating-Sum-of-Boxes (CDR-SB) and Alzheimer's Disease Assessment Scale-Cognitive Subscale (ADAS-Cog14) at 18 months. The results have been published previously. Herein, we describe the results of sensitivity analyses evaluating the consistency of the lecanemab efficacy results in Study 201 at the identified dose, the ED90, across multiple statistical methods and multiple endpoints over the duration of the study.
METHODS: The protocol-specified analysis model was a mixed model for repeated measures (MMRM). Sensitivity analyses address the consistency of the conclusions using multiple statistical methods. These include a disease progression model (DPM), a natural cubic spline (NCS) model, a quadratic mixed model (QMM), and 2 MMRMs with additional covariates.
RESULTS: The sensitivity analyses showed positive lecanemab treatment effects for all endpoints and all statistical models considered. The protocol-specified ADCOMS analysis showed a 29.7% slower decline than placebo for ADCOMS at 18 months. The various other analyses of 3 key endpoints showed declines ranging from 26.5 to 55.9%. The results at 12 months are also consistent with those at 18 months.
CONCLUSIONS: The conclusion of the primary analysis of the lecanemab Study 201 is strengthened by the consistently positive conclusions across multiple statistical models, across efficacy endpoints, and over time, despite missing data. The 18-month data from this trial was utilized in the design of the confirmatory phase 3 trial (Clarity AD) and allowed for proper powering for multiple, robust outcomes.",Alzheimers Res Ther,2022
36581949,Subjective cognitive decline is a better marker for future cognitive decline in females than in males.,"BACKGROUND: The identification of biomarkers for early detection of Alzheimer's disease (AD) is critical to the development of therapies and interventions targeted at symptom management and tracking the pathophysiology of disease. The endorsement of subjective cognitive decline (SCD) has emerged as a potential indicator of early change in cognitive status that may be predictive of future impairment at a time when measurable declines in neuropsychological performance cannot be detected. While there are numerous findings revealing sex differences in the prevalence of AD, there is a paucity of research examining sex differences in SCD. Therefore, the goal of this project was to determine if the relationship between the endorsement of SCD and future cognitive changes differ as a function of biological sex.
METHODS: A sample of 3019 male and female healthy older adults (2188 without SCD, 831 with SCD), with a mean follow-up time of 5.7 years, were included from the Rush Alzheimer's Disease Center Research Sharing Hub. Linear regressions were performed to determine group differences in baseline cognitive scores, while linear mixed-effects models were completed to determine group differences in the rate of cognitive change over time.
RESULTS: Individuals endorsing SCD had significantly lower baseline cognitive scores and increased rates of decline in all cognitive domains compared to those without SCD. Males exhibited significantly lower scores in baseline performance in global cognition, episodic memory, and perceptual speed regardless of SCD classification. Females with SCD were found to decline at significantly faster rates than both males with SCD and males and females without SCD in all cognitive domains over a maximum 15-year follow-up period.
CONCLUSIONS: SCD is related to lower baseline cognitive performance and faster cognitive decline compared to those who do not endorse SCD. Females with SCD have the fastest rate of decline suggesting that SCD may be more predictive of future decline in females than in males. Targeted assessments of SCD may allow for the identification of individuals for inclusion in intervention trials, and other research studies, aiming to attenuate casual disease processes, which may ultimately aid in the mitigation of sex disparities in AD.",Alzheimers Res Ther,2022
36371267,Budget impact analysis of the use of Souvenaid in patients with prodromal Alzheimer's Disease in Spain.,"INTRODUCTION: The effectiveness, safety, and cost-effectiveness of the use of Souvenaid for Alzheimer's disease (AD) have been previously evidenced. To complete the economic analysis, there is a need to assess whether society can afford it. The objective of this study was to carry out a budget impact analysis of the use of Souvenaid in Spain under the conditions of the LipiDidiet clinical trial from a societal perspective.
METHODS: We built a population model that took into account all the cohorts of individuals with AD, their individual progression, and the potential impact of Souvenaid treatment on their trajectories. Patient progression data were obtained from mixed models. The target population was estimated based on the population forecast for 2020-2035 and the incidence of dementia. Individual progression to dementia measured by the Clinical Dementia Rating-Sum of Boxes was reproduced using mixed models. Besides the costs of treatment and diagnosis, direct costs of medical and non-medical care and indirect costs were included.
RESULTS: The epidemiological indicators and the distribution of life expectancy by stages validated the model. From the third year (2022), the differences in the cost of dementia offset the incremental cost of diagnosis and treatment. The costs of dependency reached €500 million/year while those of the intervention were limited to €40 million.
CONCLUSIONS: Souvenaid, with modest effectiveness in delaying dementia associated with AD, achieved a positive economic balance between costs and savings. Its use in the treatment of prodromal AD would imply an initial cost that would be ongoing, but this would be offset by savings in the care system for dependency associated with dementia from the third year. These results were based on adopting a societal perspective taking into account the effect of treatment on the use of health, social, and family resources.",Alzheimers Res Ther,2022
36538409,Safety and efficacy of plasma transfusion from exercise-trained donors in patients with early Alzheimer's disease: protocol for the ExPlas study.,"INTRODUCTION: Given that exercise training reduces the risk of developing Alzheimer's disease (AD), induces changes in the blood composition and has widespread systemic benefits, it is reasonable to hypothesise that exercised plasma (ExPlas) may have rejuvenative properties. The main objective is to test safety and tolerability of transfusing ExPlas from young, healthy, fit adults to patients with mild cognitive impairment (MCI) or early AD. The study is a pilot for a future efficacy study. The key secondary objectives are examining the effect of plasma transfusions on cognitive function, fitness level, vascular risk profile, assessment of cerebral blood flow and hippocampal volume, quality of life, functional connectivity assessed by resting state functional MRI and biomarkers in blood and cerebrospinal fluid.
METHODS AND ANALYSIS: ExPlas is a double-blinded, randomised controlled clinical single-centre trial. Patients up to 75 years of age with diagnosis early symptomatic phase AD will be recruited from two Norwegian hospitals. ExPlas is plasma drawn by plasmapheresis once a month for 4 months, from a total of 30 fit male donors (aged 18-40, BMI≤27 kg/m<sup>2</sup> and maximal oxygen uptake&gt;55 mL/kg/min). All units will be virus inactivated by the Intercept method in accordance with procedures at St. Olavs University Hospital. Comparison with isotonic saline allows differentiation from a non-blood product. The main study consists of 6 rounds of examinations in addition to 12 plasma transfusions divided over three 4-week periods during study year-1. It is also planned to conduct follow-up examinations 2 and 5 years after baseline ETHICS AND DISSEMINATION: Written informed consent will be obtained from all participants and participation is voluntary. All participants have a next of kin who will follow them throughout the study to represent the patient's interest. The study is approved by the Regional Committee for Medical and Health Research Ethics (REK 2018/702) and the Norwegian Medicines Agency (EudraCT No. 2018-000148-24). The study will be published in an open access journal and results will be presented at numerous national and international meetings as well as on social media platforms.
TRIAL REGISTRATION NUMBER: EudraCT No. 2018-000148-24.
CLINICALTRIALS: gov, NCT05068830.",BMJ Open,2022
35157023,MOMA: a multi-task attention learning algorithm for multi-omics data interpretation and classification.,"MOTIVATION: Accurate diagnostic classification and biological interpretation are important in biology and medicine, which are data-rich sciences. Thus, integration of different data types is necessary for the high predictive accuracy of clinical phenotypes, and more comprehensive analyses for predicting the prognosis of complex diseases are required.
RESULTS: Here, we propose a novel multi-task attention learning algorithm for multi-omics data, termed MOMA, which captures important biological processes for high diagnostic performance and interpretability. MOMA vectorizes features and modules using a geometric approach and focuses on important modules in multi-omics data via an attention mechanism. Experiments using public data on Alzheimer's disease and cancer with various classification tasks demonstrated the superior performance of this approach. The utility of MOMA was also verified using a comparison experiment with an attention mechanism that was turned on or off and biological analysis.
AVAILABILITY AND IMPLEMENTATION: The source codes are available at https://github.com/dmcb-gist/MOMA.
SUPPLEMENTARY INFORMATION: Supplementary materials are available at Bioinformatics online.",Bioinformatics,2022
36412517,Repetitive TMS applied to the precuneus stabilizes cognitive status in Alzheimer's disease.,,Brain,2022
36552165,The Discourse Profile in Corticobasal Syndrome: A Comprehensive Clinical and Biomarker Approach.,"The aim of this study was to characterize the oral discourse of CBS patients and to verify whether measures obtained during a semi-spontaneous speech production could differentiate CBS patients from controls. A second goal was to compare the performance of patients with CBS probably due to Alzheimer's disease (CBS-AD) pathology and CBS not related to AD (CBS-non-AD) in the same measures, based on the brain metabolic status (FDG-PET) and in the presence of amyloid deposition (amyloid-PET). Results showed that CBS patients were significantly different from controls in speech rate, lexical level, informativeness, and syntactic complexity. Discursive measures did not differentiate CBS-AD from CBS-non-AD. However, CBS-AD displayed more lexical-semantic impairments than controls, a profile that is frequently reported in patients with clinical AD and the logopenic variant of primary progressive aphasia (lvPPA). CBS-non-AD presented mainly with impairments related to motor speech disorders and syntactic complexity, as seen in the non-fluent variant of PPA.",Brain Sci,2022
35702342,Effect of Time to Detection on the Measured Concentrations of Blood Proteins Associated with Alzheimer's Disease.,"BACKGROUND: For assays using immunomagnetic reduction, a reagent composed of antibody-functionalized magnetic nanoparticles is dispersed in phosphate-buffered saline solution. The real-time signals of alternating-current (ac) magnetic susceptibility, χ<sub>ac</sub>, of the reagent are subsequently recorded after mixing the reagent with a biofluid sample. After mixing the reagent and sample, the reduction in χ<sub>ac</sub> of the mixture is calculated and used to quantify the concentration of the target biomarker in the sample. The reduction does not occur immediately but rather occurs at some time after mixing. This observation implies that the time elapsed before recording the real-time signals of χ<sub>ac</sub> of a reagent-sample mixture needs to be investigated to ensure that the signals are fully recorded. In this work, the effect of time to detection on the measured concentrations of proteins in human plasma after mixing the reagent and sample is examined.
METHODS: The proteins analyzed are related to Alzheimer's disease: amyloid β 1-40, amyloid β 1-42, and Tau protein. The investigated times to detection after the mixing the reagent and sample are 0, 20, 30, 40, and 120 min.
RESULTS: The results show that the recording of real-time signals of χ<sub>ac</sub> should be conducted within 20 min after mixing the reagent and sample.",Dement Geriatr Cogn Dis Extra,2022
36346209,High-frequency oscillations (250-500 Hz) in animal models of Alzheimer's disease and two animal models of epilepsy.,"OBJECTIVE: To test the hypothesis that high-frequency oscillations (HFOs) between 250 and 500 Hz occur in mouse models of Alzheimer's disease (AD) and thus are not unique to epilepsy.
METHODS: Experiments were conducted in three mouse models of AD: Tg2576 mice that simulate a form of familial AD, presenilin 2 knock-out (PS2KO) mice, and the Ts65Dn model of Down's syndrome. We recorded HFOs using wideband (0.1-500 Hz, 2 kHz) intra-hippocampal and cortical surface electroencephalography (EEG) at 1 month until 24 months of age during wakefulness, slow wave sleep (SWS), and rapid eye movement (REM) sleep. In addition, interictal spikes (IISs) and seizures were analyzed for the possible presence of HFOs. Comparisons were made to the intra-hippocampal kainic acid and pilocarpine models of epilepsy.
RESULTS: We describe for the first time that hippocampal and cortical HFOs are a new EEG abnormality in AD mouse models. HFOs occurred in all transgenic mice but no controls. They were also detectable as early as 1 month of age and prior to amyloid beta plaque neuropathology. HFOs were most frequent during SWS (vs REM sleep or wakefulness). Notably, HFOs in the AD and epilepsy models were indistinguishable in both spectral frequency and duration. HFOs also occurred during IISs and seizures in the AD models, although with altered spectral properties compared to isolated HFOs.
SIGNIFICANCE: Our data demonstrate that HFOs, an epilepsy biomarker with high translational value, are not unique to epilepsy and thus not disease specific. Our findings also strengthen the idea of hyperexcitability in AD and its significant overlap with epilepsy. HFOs in AD mouse models may serve as an EEG biomarker, which is detectable from the scalp and thus amenable to noninvasive detection in people at risk for AD.",Epilepsia,2022
36910862,Patterns of structure-function association in normal aging and in Alzheimer's disease: Screening for mild cognitive impairment and dementia with ML regression and classification models.,"BACKGROUND: The combined analysis of imaging and functional modalities is supposed to improve diagnostics of neurodegenerative diseases with advanced data science techniques.
OBJECTIVE: To get an insight into normal and accelerated brain aging by developing the machine learning models that predict individual performance in neuropsychological and cognitive tests from brain MRI. With these models we endeavor to look for patterns of brain structure-function association (SFA) indicative of mild cognitive impairment (MCI) and Alzheimer's dementia.
MATERIALS AND METHODS: We explored the age-related variability of cognitive and neuropsychological test scores in normal and accelerated aging and constructed regression models predicting functional performance in cognitive tests from brain radiomics data. The models were trained on the three study cohorts from ADNI dataset-cognitively normal individuals, patients with MCI or dementia-separately. We also looked for significant correlations between cortical parcellation volumes and test scores in the cohorts to investigate neuroanatomical differences in relation to cognitive status. Finally, we worked out an approach for the classification of the examinees according to the pattern of structure-function associations into the cohorts of the cognitively normal elderly and patients with MCI or dementia.
RESULTS: In the healthy population, the global cognitive functioning slightly changes with age. It also remains stable across the disease course in the majority of cases. In healthy adults and patients with MCI or dementia, the trendlines of performance in digit symbol substitution test and trail making test converge at the approximated point of 100 years of age. According to the SFA pattern, we distinguish three cohorts: the cognitively normal elderly, patients with MCI, and dementia. The highest accuracy is achieved with the model trained to predict the mini-mental state examination score from voxel-based morphometry data. The application of the majority voting technique to models predicting results in cognitive tests improved the classification performance up to 91.95% true positive rate for healthy participants, 86.21%-for MCI and 80.18%-for dementia cases.
CONCLUSION: The machine learning model, when trained on the cases of this of that group, describes a disease-specific SFA pattern. The pattern serves as a ""stamp"" of the disease reflected by the model.",Front Aging Neurosci,2022
35260199,A neurodegenerative disease landscape of rare mutations in Colombia due to founder effects.,"BACKGROUND: The Colombian population, as well as those in other Latin American regions, arose from a recent tri-continental admixture among Native Americans, Spanish invaders, and enslaved Africans, all of whom passed through a population bottleneck due to widespread infectious diseases that left small isolated local settlements. As a result, the current population reflects multiple founder effects derived from diverse ancestries.
METHODS: We characterized the role of admixture and founder effects on the origination of the mutational landscape that led to neurodegenerative disorders under these historical circumstances. Genomes from 900 Colombian individuals with Alzheimer's disease (AD) [n = 376], frontotemporal lobar degeneration-motor neuron disease continuum (FTLD-MND) [n = 197], early-onset dementia not otherwise specified (EOD) [n = 73], and healthy participants [n = 254] were analyzed. We examined their global and local ancestry proportions and screened this cohort for deleterious variants in disease-causing and risk-conferring genes.
RESULTS: We identified 21 pathogenic variants in AD-FTLD related genes, and PSEN1 harbored the majority (11 pathogenic variants). Variants were identified from all three continental ancestries. TREM2 heterozygous and homozygous variants were the most common among AD risk genes (102 carriers), a point of interest because the disease risk conferred by these variants differed according to ancestry. Several gene variants that have a known association with MND in European populations had FTLD phenotypes on a Native American haplotype. Consistent with founder effects, identity by descent among carriers of the same variant was frequent.
CONCLUSIONS: Colombian demography with multiple mini-bottlenecks probably enhanced the detection of founder events and left a proportionally higher frequency of rare variants derived from the ancestral populations. These findings demonstrate the role of genomically defined ancestry in phenotypic disease expression, a phenotypic range of different rare mutations in the same gene, and further emphasize the importance of inclusiveness in genetic studies.",Genome Med,2022
35332097,A hidden layer of structural variation in transposable elements reveals potential genetic modifiers in human disease-risk loci.,"Genome-wide association studies (GWAS) have been highly informative in discovering disease-associated loci but are not designed to capture all structural variations in the human genome. Using long-read sequencing data, we discovered widespread structural variation within SINE-VNTR-Alu (SVA) elements, a class of great ape-specific transposable elements with gene-regulatory roles, which represents a major source of structural variability in the human population. We highlight the presence of structurally variable SVAs (SV-SVAs) in neurological disease-associated loci, and we further associate SV-SVAs to disease-associated SNPs and differential gene expression using luciferase assays and expression quantitative trait loci data. Finally, we genetically deleted SV-SVAs in the BIN1 and CD2AP Alzheimer's disease-associated risk loci and in the BCKDK Parkinson's disease-associated risk locus and assessed multiple aspects of their gene-regulatory influence in a human neuronal context. Together, this study reveals a novel layer of genetic variation in transposable elements that may contribute to identification of the structural variants that are the actual drivers of disease associations of GWAS loci.",Genome Res,2022
35640139,Identifying candidate genes and drug targets for Alzheimer's disease by an integrative network approach using genetic and brain region-specific proteomic data.,"Genome-wide association studies (GWAS) have identified more than 75 genetic variants associated with Alzheimer's disease (ad). However, how these variants function and impact protein expression in brain regions remain elusive. Large-scale proteomic datasets of ad postmortem brain tissues have become available recently. In this study, we used these datasets to investigate brain region-specific molecular pathways underlying ad pathogenesis and explore their potential drug targets. We applied our new network-based tool, Edge-Weighted Dense Module Search of GWAS (EW_dmGWAS), to integrate ad GWAS statistics of 472 868 individuals with proteomic profiles from two brain regions from two large-scale ad cohorts [parahippocampal gyrus (PHG), sample size n = 190; dorsolateral prefrontal cortex (DLPFC), n = 192]. The resulting network modules were evaluated using a scale-free network index, followed by a cross-region consistency evaluation. Our EW_dmGWAS analyses prioritized 52 top module genes (TMGs) specific in PHG and 58 TMGs in DLPFC, of which four genes (CLU, PICALM, PRRC2A and NDUFS3) overlapped. Those four genes were significantly associated with ad (GWAS gene-level false discovery rate < 0.05). To explore the impact of these genetic components on TMGs, we further examined their differentially co-expressed genes at the proteomic level and compared them with investigational drug targets. We pinpointed three potential drug target genes, APP, SNCA and VCAM1, specifically in PHG. Gene set enrichment analyses of TMGs in PHG and DLPFC revealed region-specific biological processes, tissue-cell type signatures and enriched drug signatures, suggesting potential region-specific drug repurposing targets for ad.",Hum Mol Genet,2022
35661211,Altered hydroxymethylome in the substantia nigra of Parkinson's disease.,"Parkinson's disease (PD) is the second most common neurodegenerative disorder, and aging and genetic and environmental exposure can contribute to its pathogenesis. DNA methylation has been suggested to play a pivotal role in neurodevelopment and neurodegenerative diseases. 5-hydroxymethylcytosine (5hmC) is generated through 5-methylcytosine (5mC) oxidization by ten-eleven translocation proteins and is particularly enriched in the brain. Although 5hmC has been linked to multiple neurological disorders, little is known about 5hmC alterations in the substantia nigra of patients with PD. To determine the specific alterations in DNA methylation and hydroxymethylation in PD brain samples, we examined the genome-wide profiles of 5mC and 5hmC in the substantia nigra of patients with PD and Alzheimer's disease (ad). We identified 4119 differentially hydroxymethylated regions (DhMRs) and no differentially methylated regions (DMRs) in the postmortem brains of patients with PD compared with those of controls. These DhMRs were PD-specific when compared with the results of AD. Gene ontology analysis revealed that several signaling pathways, such as neurogenesis and neuronal differentiation, were significantly enriched in PD DhMRs. KEGG enrichment analysis revealed substantial alterations in multiple signaling pathways, including phospholipase D (PLD), cAMP and Rap1. In addition, using a PD Drosophila model, we found that one of the 5hmC-modulated genes, PLD1, modulated α-synuclein toxicity. Our analysis suggested that 5hmC may act as an independent epigenetic marker and contribute to the pathogenesis of PD.",Hum Mol Genet,2022
36018824,Quantitative trait locus (xQTL) approaches identify risk genes and drug targets from human non-coding genomes.,"Advances and reduction of costs in various sequencing technologies allow for a closer look at variations present in the non-coding regions of the human genome. Correlating non-coding variants with large-scale multi-omic data holds the promise not only of a better understanding of likely causal connections between non-coding DNA and expression of traits but also identifying potential disease-modifying medicines. Genome-phenome association studies have created large datasets of DNA variants that are associated with multiple traits or diseases, such as Alzheimer's disease; yet, the functional consequences of variants, in particular of non-coding variants, remain largely unknown. Recent advances in functional genomics and computational approaches have led to the identification of potential roles of DNA variants, such as various quantitative trait locus (xQTL) techniques. Multi-omic assays and analytic approaches toward xQTL have identified links between genetic loci and human transcriptomic, epigenomic, proteomic and metabolomic data. In this review, we first discuss the recent development of xQTL from multi-omic findings. We then highlight multimodal analysis of xQTL and genetic data for identification of risk genes and drug targets using Alzheimer's disease as an example. We finally discuss challenges and future research directions (e.g. artificial intelligence) for annotation of non-coding variants in complex diseases.",Hum Mol Genet,2022
34897434,Dysregulated mitochondrial and cytosolic tRNA m1A methylation in Alzheimer's disease.,"RNA modifications affect many aspects of RNA metabolism and are involved in the regulation of many different biological processes. Mono-methylation of adenosine in the N1 position, N1-methyladensoine (m1A), is a reversible modification that is known to target rRNAs and tRNAs. m1A has been shown to increase tRNA structural stability and induce correct tRNA folding. Recent studies have begun to associate the dysregulation of epitranscriptomic control with age-related disorders such as Alzheimer's disease. Here, we applied the newly developed m1A-quant-seq approach to map the brain abundant m1A RNA modification in the cortex of an Alzheimer's disease mouse model, 5XFAD. We observed hypomethylation in both mitochondrial and cytosolic tRNAs in 5XFAD mice compared with wild type. Furthermore, the main enzymes responsible for the addition of m1A in mitochondrial (TRMT10C, HSD17B10) and cytosolic tRNAs (TRMT61A) displayed decreased expression in 5XFAD compared with wild-type mice. Knockdown of these enzymes results in a more severe phenotype in a Drosophila tau model, and differential m1A methylation is correlated with differences in mature mitochondrial tRNA expression. Collectively, this work suggests that hypo m1A modification in tRNAs may play a role in Alzheimer's disease pathogenesis.",Hum Mol Genet,2022
35994042,Non-coding RNAs in Alzheimer's disease: perspectives from omics studies.,"Neurodegenerative diseases such as Alzheimer's disease (AD) are characterized by the progressive loss of neurons in the brain and the spinal cord. The pathophysiology of AD is multifactorial with heterogeneous molecular manifestations. The lack of efficacious therapies for AD reinforces the importance of exploring in depth multifaceted disease mechanisms. Recent progresses on AD have generated a large amount of RNA-sequencing data at both bulk and single cell levels and revealed thousands of genes with expression changes in AD. However, the upstream regulators of such gene expression changes are largely unknown. Non-coding RNAs (ncRNAs) represent the majority of the human transcriptome, and regulatory ncRNAs have been found to play an important role in regulating gene expression. A single miRNA usually targets a number of mRNAs and thus such ncRNAs are particular important for understanding disease mechanisms and developing novel therapeutics. This review aims to summarize the recent findings on the roles of ncRNAs in AD from ncRNA-omics studies with a focus on ncRNA signatures, interactions between ncRNAs and mRNAs, and ncRNA-regulated pathways in AD. We also review the potential of specific ncRNAs to serve as biomarkers and therapeutic targets for AD. In the end, we point out future directions for studying ncRNAs in AD.",Hum Mol Genet,2022
34428151,A Computational Monte Carlo Simulation Strategy to Determine the Temporal Ordering of Abnormal Age Onset Among Biomarkers of Alzheimer's Disease.,"To quantitatively determining the temporal ordering of abnormal age onsets (AAO) among various biomarkers for Alzheimer's disease (AD), we introduced a computational Monte-Carlo simulation (CMCS) to statistically examine such ordering of an AAO pair or over all AAOs. The CMCS 1) simulates longitudinal data, estimates AAO for each iteration, and finally assesses the type-I error of an AAO pair or all AAO ordering. Using hippocampus volume (V<sub>HC</sub>), cerebral glucose hypometabolic convergence index (HCI), plasma neurofilament light (NfL), mini-mental state exam (MMSE), the auditory verbal learning test-long term memory (AVLT-LTM), short term memory (AVLT-STM) and clinical-dementia rating sum of box scale (CDR-SOB) from 382 mild cognitive impairment converters and non-converters, the CMCS estimated type-I error for the earlier AAO of V<sub>HC</sub>, AVLT_STM and AVLT_LTM each than MMSE was significant (p&lt;0.002). The type-I error for the overall AAO temporal ordering of V<sub>HC</sub> ≤ AVLT_STM ≤ AVLT_LTM &lt; HCI ≤ MMSE ≤ CDR-SOB ≤ NfL was p = 0.012. These findings showed that our CMCS is capable of providing statistical inferences for quantifying AAO ordering which has important implications in advancing our understanding of AD.",IEEE/ACM Trans Comput Biol Bioinform,2022
36245380,Altered Odor-Evoked Electrophysiological Responses in the Anterior Piriform Cortex of Conscious APP/PS1 Mice.,"BACKGROUND: Olfactory decline is an indicator of early-stage Alzheimer's disease (AD). Although the anterior piriform cortex (aPC) is an important brain area involved in processing olfactory input, little is known about how its neuronal activity is affected in early-stage AD.
OBJECTIVE: To elucidate whether odor-induced electrophysiological responses are altered in the aPC of 3-5-month-old APP/PS1 mice.
METHODS: Using head-fixed multi-channel recording techniques in APP/PS1 AD mouse model to uncover potential aberrance of the aPC neuronal firing and local field potential (LFP) in response to vanillin.
RESULTS: We show that the firing rate of aPC neurons evoked by vanillin is significantly reduced in conscious APP/PS1 mice. LFP analysis demonstrates reduced low- and high-gamma (γlow,γhigh) oscillations during both the baseline and odor stimulation periods in APP/PS1 mice. Moreover, according to spike-field coherence (SFC) analysis, APP/PS1 mice show decreased coherence between odor-evoked spikes and γlow rhythms, while the coherence with γhigh rhythms and the ΔSFC of the oscillations is unaffected. Furthermore, APP/PS1 mice show reduced phase-locking strength in the baseline period, such that there is no difference between baseline and odor-stimulation conditions. This contrasts markedly with wild type mice, where phase-locking strength decreases on stimulation.
CONCLUSION: The abnormalities in both the neuronal and oscillatory activities of the aPC may serve as electrophysiological indicators of underlying olfactory decline in early AD.",J Alzheimers Dis,2022
36278356,Amyloid PET: A Questionable Single Primary Surrogate Efficacy Measure on Alzheimer Immunotherapy Trials.,"Using amyloid PET imaging as a single primary surrogate efficacy measure in Alzheimer's disease immunotherapy trials, as happened when the FDA granted accelerated approval of aducanumab, is unjustified. In vivo evidence indicates that PET quantification of amyloid deposition is distorted and misrepresents effects of anti-amyloid treatments due to lack of specificity of the PET imaging probe, effects of amyloid-related imaging abnormalities, spill-over from high white matter signals, and questionable quantification models. Before granting approval to other immunotherapy candidates, the FDA should require rigorous evidence of all imaging claims and irrefutable documentation that proposed treatments are clinically effective and harmless to patients.",J Alzheimers Dis,2022
36155518,Somatic Mutations and Alzheimer's Disease.,"Alzheimer's disease (AD) represents a global health challenge, with an estimated 55 million people suffering from the non-curable disease across the world. While amyloid-β plaques and tau neurofibrillary tangles in the brain define AD proteinopathy, it has become evident that diverse coding and non-coding regions of the genome may significantly contribute to AD neurodegeneration. The diversity of factors associated with AD pathogenesis, coupled with age-associated damage, suggests that a series of triggering events may be required to initiate AD. Since somatic mutations accumulate with aging, and aging is a major risk factor for AD, there is a great potential for somatic mutational events to drive disease. Indeed, recent data from the Gozes team/laboratories as well as other leading laboratories correlated the accumulation of somatic brain mutations with the progression of tauopathy. In this review, we lay the current perspectives on the principal genetic factors associated with AD and the potential causes, highlighting the contribution of somatic mutations to the pathogenesis of late onset Alzheimer's disease. The roles that artificial intelligence and big data can play in accelerating the progress of causal somatic mutation markers/biomarkers identification, and the associated drug discovery/repurposing, have been highlighted for future AD and other neurodegenerations, with the aim to bring hope for the vulnerable aging population.",J Alzheimers Dis,2022
36278353,Associations of Naturally Occurring Antibodies to Presenilin-1 with Brain Amyloid-β Load and Cognitive Impairment in Alzheimer's Disease.,"BACKGROUND: Imbalance between the production and clearance of amyloid-β (Aβ) promotes the development of Alzheimer's disease (AD). Presenilin-1 (PS1) is the catalytic subunit of γ-secretase, which is involved in the process of Aβ production. The profiles of autoantibodies are dysregulated in AD patients.
OBJECTIVE: This study aims to investigate the relative levels and clinical relevance of naturally occurring antibodies to PS1 (NAbs-PS1) in AD.
METHODS: A total of 55 subjects with AD (including both dementia and mild cognitive impairment due to AD), 28 subjects with cognitive impairment (including both dementia and mild cognitive impairment) not due to AD (non-AD CI), and 70 cognitively normal (CN) subjects were recruited. One-site ELISA was utilized to determine the relative levels of NAbs-PS1 in plasma.
RESULTS: AD subjects had lower plasma levels of NAbs-PS1 than CN and non-AD CI subjects. Plasma NAbs-PS1 were negatively associated with the brain Aβ load, as reflected by PET-PiB SUVR, and were positively associated with cognitive functions of participants. Plasma NAbs-PS1 discriminated AD patients from CN with an area under the curve (AUC) of 0.730, a sensitivity of 69.09%, and a specificity of 67.14%, and they discriminated AD patients from non-AD CI subjects with an AUC of 0.750, a specificity of 70.91%, and a sensitivity of 71.43%.
CONCLUSION: This study found an aberrant immunological phenotype in AD patients. Further investigations are needed to determine the pathophysiological functions of NAbs-PS1 in AD.",J Alzheimers Dis,2022
36155517,"An Alzheimer's Disease Mechanism Based on Early Pathology, Anatomy, Vascular-Induced Flow, and Migration of Maximum Flow Stress Energy Location with Increasing Vascular Disease.","This paper suggests a chemical mechanism for the earliest stages of Alzheimer's disease (AD). Cerebrospinal fluid (CSF) flow stresses provide the energy needed to induce molecular conformation changes leading to AD by initiating amyloid-β (Aβ) and tau aggregation. Shear and extensional flow stresses initiate aggregation in the laboratory and in natural biophysical processes. Energy-rich CSF flow regions are mainly found in lower brain regions. MRI studies reveal flow stress ""hot spots"" in basal cisterns and brain ventricles that have chaotic flow properties that can distort molecules such as Aβ and tau trapped in these regions into unusual conformations. Such fluid disturbance is surrounded by tissue deformation. There is strong mapping overlap between the locations of these hot spots and of early-stage AD pathology. Our mechanism creates pure and mixed protein dimers, followed by tissue surface adsorption, and long-term tissue agitation ultimately inducing chemical reactions forming more stable, toxic oligomer seeds that initiate AD. It is proposed that different flow stress energies and flow types in different basal brain regions produce different neurotoxic aggregates. Proliferating artery hardening is responsible for enhanced heart systolic pulses that drive energetic CSF pulses, whose critical maximum systolic pulse energy location migrates further from the heart with increasing vascular disease. Two glymphatic systems, carotid and basilar, are suggested to contain the earliest Aβ and tau AD disease pathologies. A key to the proposed AD mechanism is a comparison of early chronic traumatic encephalopathy and AD pathologies. Experiments that test the proposed mechanism are needed.",J Alzheimers Dis,2022
